queryPath, docId, milliseconds
experiments/10M/queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1271, 350234
experiments/10M/queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1272, 335643
experiments/10M/queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1273, 353608
experiments/10M/queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1271, 289844
experiments/10M/queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1272, 279990
experiments/10M/queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1273, 295076
experiments/10M/queries/Bioref-PM/integrity-constraint.txt, 1271, 3024
experiments/10M/queries/Bioref-PM/integrity-constraint.txt, 1272, 3017
experiments/10M/queries/Bioref-PM/integrity-constraint.txt, 1273, 3027
experiments/10M/queries/Bioref-PM/experiment-zero.txt, 1271, 6
experiments/10M/queries/Bioref-PM/experiment-zero.txt, 1272, 5
experiments/10M/queries/Bioref-PM/experiment-zero.txt, 1273, 5
experiments/10M/queries/Bioref-PM/integrity-constraint-with-custom-fn.txt, 1271, 3076
experiments/10M/queries/Bioref-PM/integrity-constraint-with-custom-fn.txt, 1272, 3086
experiments/10M/queries/Bioref-PM/integrity-constraint-with-custom-fn.txt, 1273, 3078
experiments/10M/queries/Bioref-PM/steps.txt, 1271, 216
experiments/10M/queries/Bioref-PM/steps.txt, 1272, 216
experiments/10M/queries/Bioref-PM/steps.txt, 1273, 225
experiments/10M/queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1271, 1306871
experiments/10M/queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1272, 1283651
experiments/10M/queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1273, 1329659
experiments/10M/queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1271, 2863360
experiments/10M/queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1272, 2819192
experiments/10M/queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1273, 2925958
experiments/10M/queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1271, 29685
experiments/10M/queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1272, 28954
experiments/10M/queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1273, 30235
