queryPath, docId, milliseconds
experiments/custom-jena-fn/queries/integrity-constraint.txt, 1271, 457
experiments/custom-jena-fn/queries/integrity-constraint.txt, 1272, 1619
experiments/custom-jena-fn/queries/integrity-constraint.txt, 1273, 266
experiments/custom-jena-fn/queries/integrity-constraint-with-custom-fn.txt, 1271, 252
experiments/custom-jena-fn/queries/integrity-constraint-with-custom-fn.txt, 1272, 252
experiments/custom-jena-fn/queries/integrity-constraint-with-custom-fn.txt, 1273, 251
