queryPath, docId, milliseconds
experiments/custom-jena-fn/queries/integrity-constraint.txt, 1271, 647
experiments/custom-jena-fn/queries/integrity-constraint.txt, 1272, 412
experiments/custom-jena-fn/queries/integrity-constraint.txt, 1273, 444
experiments/custom-jena-fn/queries/integrity-constraint-with-custom-fn.txt, 1271, 373
experiments/custom-jena-fn/queries/integrity-constraint-with-custom-fn.txt, 1272, 380
experiments/custom-jena-fn/queries/integrity-constraint-with-custom-fn.txt, 1273, 373
