queryPath, docId, milliseconds
queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1273, 10368
queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1272, 8792
queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1271, 9124
queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1273, 8270
queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1272, 7822
queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1271, 8015
queries/Bioref-PM/experiment-zero.txt, 1273, 2
queries/Bioref-PM/experiment-zero.txt, 1272, 2
queries/Bioref-PM/experiment-zero.txt, 1271, 1
queries/Bioref-PM/steps.txt, 1273, 11
queries/Bioref-PM/steps.txt, 1272, 13
queries/Bioref-PM/steps.txt, 1271, 11
queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1273, 38809
queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1272, 37447
queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1271, 38120
queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1273, 85675
queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1272, 82619
queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1271, 83714
queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1273, 851
queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1272, 802
queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1271, 824
