queryPath, docId, milliseconds
queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1273, 9886
queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1272, 9004
queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1271, 9079
queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1273, 8334
queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1272, 7804
queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1271, 8055
queries/Bioref-PM/experiment-zero.txt, 1273, 3
queries/Bioref-PM/experiment-zero.txt, 1272, 1
queries/Bioref-PM/experiment-zero.txt, 1271, 2
queries/Bioref-PM/steps.txt, 1273, 11
queries/Bioref-PM/steps.txt, 1272, 12
queries/Bioref-PM/steps.txt, 1271, 9
queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1273, 38461
queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1272, 37019
queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1271, 37782
queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1273, 85589
queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1272, 81870
queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1271, 83727
queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1273, 858
queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1272, 810
queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1271, 823
