queryPath, docId, milliseconds
queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1271, 17779
queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1272, 16243
queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1273, 16919
queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1271, 14410
queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1272, 14082
queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1273, 14854
queries/Bioref-PM/experiment-zero.txt, 1271, 1
queries/Bioref-PM/experiment-zero.txt, 1272, 1
queries/Bioref-PM/experiment-zero.txt, 1273, 1
queries/Bioref-PM/steps.txt, 1271, 12
queries/Bioref-PM/steps.txt, 1272, 13
queries/Bioref-PM/steps.txt, 1273, 13
queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1271, 67267
queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1272, 65358
queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1273, 68002
queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1271, 146181
queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1272, 143779
queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1273, 149703
queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1271, 1490
queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1272, 1455
queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1273, 1539
