queryPath, docId, milliseconds
queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1273, 10458
queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1272, 9266
queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1271, 9531
queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1273, 8589
queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1272, 8203
queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1271, 8396
queries/Bioref-PM/experiment-zero.txt, 1273, 3
queries/Bioref-PM/experiment-zero.txt, 1272, 2
queries/Bioref-PM/experiment-zero.txt, 1271, 2
queries/Bioref-PM/steps.txt, 1273, 11
queries/Bioref-PM/steps.txt, 1272, 14
queries/Bioref-PM/steps.txt, 1271, 11
queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1273, 39214
queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1272, 38056
queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1271, 38538
queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1273, 86650
queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1272, 83788
queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1271, 85101
queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1273, 864
queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1272, 818
queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1271, 838
