queryPath, docId, milliseconds
experiments/custom-jena-fn/queries/integrity-constraint.txt, 1271, 512
experiments/custom-jena-fn/queries/integrity-constraint.txt, 1272, 531
experiments/custom-jena-fn/queries/integrity-constraint.txt, 1273, 346
experiments/custom-jena-fn/queries/integrity-constraint-with-custom-fn.txt, 1271, 345
experiments/custom-jena-fn/queries/integrity-constraint-with-custom-fn.txt, 1272, 327
experiments/custom-jena-fn/queries/integrity-constraint-with-custom-fn.txt, 1273, 325
