queryPath, docId, milliseconds
experiments/custom-jena-fn/queries/integrity-constraint.txt, 1271, 595
experiments/custom-jena-fn/queries/integrity-constraint.txt, 1272, 260
experiments/custom-jena-fn/queries/integrity-constraint.txt, 1273, 364
experiments/custom-jena-fn/queries/integrity-constraint-with-custom-fn.txt, 1271, 256
experiments/custom-jena-fn/queries/integrity-constraint-with-custom-fn.txt, 1272, 255
experiments/custom-jena-fn/queries/integrity-constraint-with-custom-fn.txt, 1273, 260
