queryPath, docId, milliseconds
experiments/custom-jena-fn/queries/integrity-constraint.txt, 1271, 888
experiments/custom-jena-fn/queries/integrity-constraint.txt, 1272, 511
experiments/custom-jena-fn/queries/integrity-constraint.txt, 1273, 384
experiments/custom-jena-fn/queries/integrity-constraint-with-custom-fn.txt, 1271, 442
experiments/custom-jena-fn/queries/integrity-constraint-with-custom-fn.txt, 1272, 388
experiments/custom-jena-fn/queries/integrity-constraint-with-custom-fn.txt, 1273, 393
