queryPath, docId, milliseconds
experiments/custom-jena-fn/queries/integrity-constraint.txt, 1271, 685
experiments/custom-jena-fn/queries/integrity-constraint.txt, 1272, 411
experiments/custom-jena-fn/queries/integrity-constraint.txt, 1273, 357
experiments/custom-jena-fn/queries/integrity-constraint-with-custom-fn.txt, 1271, 372
experiments/custom-jena-fn/queries/integrity-constraint-with-custom-fn.txt, 1272, 363
experiments/custom-jena-fn/queries/integrity-constraint-with-custom-fn.txt, 1273, 773
