queryPath, docId, milliseconds
experiments/bioref/queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1271, 26470
experiments/bioref/queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1272, 22481
experiments/bioref/queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1273, 21802
experiments/bioref/queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1271, 19684
experiments/bioref/queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1272, 19191
experiments/bioref/queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1273, 22808
experiments/bioref/queries/Bioref-PM/integrity-constraint.txt, 1271, 252
experiments/bioref/queries/Bioref-PM/integrity-constraint.txt, 1272, 303
experiments/bioref/queries/Bioref-PM/integrity-constraint.txt, 1273, 286
experiments/bioref/queries/Bioref-PM/experiment-zero.txt, 1271, 2
experiments/bioref/queries/Bioref-PM/experiment-zero.txt, 1272, 2
experiments/bioref/queries/Bioref-PM/experiment-zero.txt, 1273, 1
experiments/bioref/queries/Bioref-PM/integrity-constraint-with-custom-fn.txt, 1271, 236
experiments/bioref/queries/Bioref-PM/integrity-constraint-with-custom-fn.txt, 1272, 220
experiments/bioref/queries/Bioref-PM/integrity-constraint-with-custom-fn.txt, 1273, 230
experiments/bioref/queries/Bioref-PM/steps.txt, 1271, 21
experiments/bioref/queries/Bioref-PM/steps.txt, 1272, 18
experiments/bioref/queries/Bioref-PM/steps.txt, 1273, 18
experiments/bioref/queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1271, 107200
experiments/bioref/queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1272, 113874
experiments/bioref/queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1273, 113700
experiments/bioref/queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1271, 265652
experiments/bioref/queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1272, 264028
experiments/bioref/queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1273, 215559
experiments/bioref/queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1271, 1859
experiments/bioref/queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1272, 1716
experiments/bioref/queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1273, 1882
