queryPath, docId, milliseconds
experiments/atweb/queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1271, 10173
experiments/atweb/queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1272, 9114
experiments/atweb/queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1273, 9297
experiments/atweb/queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1271, 7885
experiments/atweb/queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1272, 7673
experiments/atweb/queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1273, 8157
experiments/atweb/queries/Bioref-PM/integrity-constraint.txt, 1271, 185
experiments/atweb/queries/Bioref-PM/integrity-constraint.txt, 1272, 123
experiments/atweb/queries/Bioref-PM/integrity-constraint.txt, 1273, 130
experiments/atweb/queries/Bioref-PM/experiment-zero.txt, 1271, 2
experiments/atweb/queries/Bioref-PM/experiment-zero.txt, 1272, 2
experiments/atweb/queries/Bioref-PM/experiment-zero.txt, 1273, 1
experiments/atweb/queries/Bioref-PM/integrity-constraint-with-custom-fn.txt, 1271, 127
experiments/atweb/queries/Bioref-PM/integrity-constraint-with-custom-fn.txt, 1272, 123
experiments/atweb/queries/Bioref-PM/integrity-constraint-with-custom-fn.txt, 1273, 119
experiments/atweb/queries/Bioref-PM/steps.txt, 1271, 10
experiments/atweb/queries/Bioref-PM/steps.txt, 1272, 11
experiments/atweb/queries/Bioref-PM/steps.txt, 1273, 11
experiments/atweb/queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1271, 34515
experiments/atweb/queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1272, 34120
experiments/atweb/queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1273, 35365
experiments/atweb/queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1271, 75460
experiments/atweb/queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1272, 74840
experiments/atweb/queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1273, 77757
experiments/atweb/queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1271, 761
experiments/atweb/queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1272, 748
experiments/atweb/queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1273, 781
