queryPath, docId, milliseconds
experiments/atweb/queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1271, 11073
experiments/atweb/queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1272, 9784
experiments/atweb/queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1273, 9979
experiments/atweb/queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1271, 8371
experiments/atweb/queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1272, 8192
experiments/atweb/queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1273, 8507
experiments/atweb/queries/Bioref-PM/integrity-constraint.txt, 1271, 146
experiments/atweb/queries/Bioref-PM/integrity-constraint.txt, 1272, 149
experiments/atweb/queries/Bioref-PM/integrity-constraint.txt, 1273, 181
experiments/atweb/queries/Bioref-PM/experiment-zero.txt, 1271, 2
experiments/atweb/queries/Bioref-PM/experiment-zero.txt, 1272, 2
experiments/atweb/queries/Bioref-PM/experiment-zero.txt, 1273, 2
experiments/atweb/queries/Bioref-PM/integrity-constraint-with-custom-fn.txt, 1271, 136
experiments/atweb/queries/Bioref-PM/integrity-constraint-with-custom-fn.txt, 1272, 202
experiments/atweb/queries/Bioref-PM/integrity-constraint-with-custom-fn.txt, 1273, 137
experiments/atweb/queries/Bioref-PM/steps.txt, 1271, 20
experiments/atweb/queries/Bioref-PM/steps.txt, 1272, 22
experiments/atweb/queries/Bioref-PM/steps.txt, 1273, 20
experiments/atweb/queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1271, 37623
experiments/atweb/queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1272, 36901
experiments/atweb/queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1273, 38582
experiments/atweb/queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1271, 82303
experiments/atweb/queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1272, 81360
experiments/atweb/queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1273, 84446
experiments/atweb/queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1271, 832
experiments/atweb/queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1272, 812
experiments/atweb/queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1273, 852
