queryPath, docId, milliseconds
experiments/atweb/queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1271, 19765
experiments/atweb/queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1272, 19259
experiments/atweb/queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1273, 19543
experiments/atweb/queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1271, 16091
experiments/atweb/queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1272, 15718
experiments/atweb/queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1273, 16439
experiments/atweb/queries/Bioref-PM/integrity-constraint.txt, 1271, 173
experiments/atweb/queries/Bioref-PM/integrity-constraint.txt, 1272, 181
experiments/atweb/queries/Bioref-PM/integrity-constraint.txt, 1273, 172
experiments/atweb/queries/Bioref-PM/experiment-zero.txt, 1271, 2
experiments/atweb/queries/Bioref-PM/experiment-zero.txt, 1272, 2
experiments/atweb/queries/Bioref-PM/experiment-zero.txt, 1273, 1
experiments/atweb/queries/Bioref-PM/integrity-constraint-with-custom-fn.txt, 1271, 183
experiments/atweb/queries/Bioref-PM/integrity-constraint-with-custom-fn.txt, 1272, 171
experiments/atweb/queries/Bioref-PM/integrity-constraint-with-custom-fn.txt, 1273, 175
experiments/atweb/queries/Bioref-PM/steps.txt, 1271, 25
experiments/atweb/queries/Bioref-PM/steps.txt, 1272, 24
experiments/atweb/queries/Bioref-PM/steps.txt, 1273, 14
experiments/atweb/queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1271, 74395
experiments/atweb/queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1272, 73421
experiments/atweb/queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1273, 75302
experiments/atweb/queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1271, 161613
experiments/atweb/queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1272, 159792
experiments/atweb/queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1273, 164902
experiments/atweb/queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1271, 1657
experiments/atweb/queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1272, 1611
experiments/atweb/queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1273, 1685
