queryPath, docId, milliseconds
queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1271, 11092
queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1272, 9059
queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1273, 9375
queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1271, 8009
queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1272, 7766
queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1273, 8161
queries/Bioref-PM/experiment-zero.txt, 1271, 3
queries/Bioref-PM/experiment-zero.txt, 1272, 4
queries/Bioref-PM/experiment-zero.txt, 1273, 3
queries/Bioref-PM/steps.txt, 1271, 23
queries/Bioref-PM/steps.txt, 1272, 26
queries/Bioref-PM/steps.txt, 1273, 27
queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1271, 37500
queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1272, 36765
queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1273, 38161
queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1271, 81969
queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1272, 80743
queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1273, 83714
queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1271, 833
queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1272, 808
queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1273, 848
