queryPath, docId, milliseconds
queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1271, 16339
queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1272, 15752
queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1273, 16090
queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1271, 13724
queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1272, 13404
queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1273, 14117
queries/Bioref-PM/experiment-zero.txt, 1271, 1
queries/Bioref-PM/experiment-zero.txt, 1272, 1
queries/Bioref-PM/experiment-zero.txt, 1273, 1
queries/Bioref-PM/steps.txt, 1271, 12
queries/Bioref-PM/steps.txt, 1272, 13
queries/Bioref-PM/steps.txt, 1273, 13
queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1271, 63955
queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1272, 62968
queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1273, 65328
queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1271, 140704
queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1272, 138338
queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1273, 143805
queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1271, 1437
queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1272, 1389
queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1273, 1456
