queryPath, docId, milliseconds
queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1271, 16832
queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1272, 15609
queries/Bioref-PM-PC-UFM/bioref-pm-pc-ufm.txt, 1273, 16355
queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1271, 14007
queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1272, 13579
queries/Bioref-PM-UFM/bioref-pm-ufm.txt, 1273, 14361
queries/Bioref-PM/experiment-zero.txt, 1271, 1
queries/Bioref-PM/experiment-zero.txt, 1272, 1
queries/Bioref-PM/experiment-zero.txt, 1273, 1
queries/Bioref-PM/steps.txt, 1271, 12
queries/Bioref-PM/steps.txt, 1272, 13
queries/Bioref-PM/steps.txt, 1273, 13
queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1271, 64242
queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1272, 63319
queries/Bioref-PM-PC-EX-PS/bioref-pm-pc-ex-ps.txt, 1273, 66179
queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1271, 142257
queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1272, 139717
queries/Bioref-PM-PC-UFM-PS/bioref-pm-pc-ufm-ps.txt, 1273, 145391
queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1271, 1448
queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1272, 1400
queries/Bioref-PM-PC-PS/bioref-pm-pc-ps.txt, 1273, 1483
